ds,Product,State,actual_count,topic,topic_count,topic_keywords,topic_interpretation,year,month_num,forecast_count,model
2026-10-01,CHECKING OR SAVINGS ACCOUNT,GA,,,,,,2026,10,31.243174109614174,SARIMA
2020-11-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2020,11,,
2020-12-01,CHECKING OR SAVINGS ACCOUNT,KS,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2020,12,,
2021-02-01,CHECKING OR SAVINGS ACCOUNT,KS,3.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,2,,
2021-06-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,6,,
2021-07-01,CHECKING OR SAVINGS ACCOUNT,KS,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,7,,
2022-02-01,CHECKING OR SAVINGS ACCOUNT,KS,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,2,,
2022-03-01,CHECKING OR SAVINGS ACCOUNT,KS,4.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,3,,
2022-04-01,CHECKING OR SAVINGS ACCOUNT,KS,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,4,,
2022-05-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,5,,
2022-07-01,CHECKING OR SAVINGS ACCOUNT,KS,4.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,7,,
2022-10-01,CHECKING OR SAVINGS ACCOUNT,KS,4.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,10,,
2022-11-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,11,,
2022-12-01,CHECKING OR SAVINGS ACCOUNT,KS,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,12,,
2023-01-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,1,,
2023-02-01,CHECKING OR SAVINGS ACCOUNT,KS,4.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,2,,
2023-03-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,3,,
2023-04-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,4,,
2023-05-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,5,,
2023-06-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,6,,
2023-07-01,CHECKING OR SAVINGS ACCOUNT,KS,5.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,7,,
2023-08-01,CHECKING OR SAVINGS ACCOUNT,KS,3.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,8,,
2023-09-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,9,,
2023-10-01,CHECKING OR SAVINGS ACCOUNT,KS,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,10,,
2023-11-01,CHECKING OR SAVINGS ACCOUNT,KS,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,11,,
2023-12-01,CHECKING OR SAVINGS ACCOUNT,KS,3.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,12,,
2024-01-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,1,,
2024-02-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,2,,
2024-03-01,CHECKING OR SAVINGS ACCOUNT,KS,3.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,3,,
2024-04-01,CHECKING OR SAVINGS ACCOUNT,KS,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,4,,
2024-05-01,CHECKING OR SAVINGS ACCOUNT,KS,6.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,5,,
2024-06-01,CHECKING OR SAVINGS ACCOUNT,KS,4.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,6,,
2024-07-01,CHECKING OR SAVINGS ACCOUNT,KS,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,7,,
2024-10-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,10,,
2024-11-01,CHECKING OR SAVINGS ACCOUNT,KS,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,11,,
2025-01-01,CHECKING OR SAVINGS ACCOUNT,KS,13.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,1,,
2025-02-01,CHECKING OR SAVINGS ACCOUNT,KS,5.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,2,,
2025-03-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,3,,
2025-04-01,CHECKING OR SAVINGS ACCOUNT,KS,3.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,4,,
2025-05-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,5,,
2025-06-01,CHECKING OR SAVINGS ACCOUNT,KS,3.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,6,,
2025-07-01,CHECKING OR SAVINGS ACCOUNT,KS,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,7,,
2025-08-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,8,,
2025-09-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,9,,
2025-10-01,CHECKING OR SAVINGS ACCOUNT,KS,1.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,10,,
2025-11-01,CHECKING OR SAVINGS ACCOUNT,KS,,,,,,2025,11,2.4748110516814257,SARIMA
2025-12-01,CHECKING OR SAVINGS ACCOUNT,KS,,,,,,2025,12,2.200781416765082,SARIMA
2026-01-01,CHECKING OR SAVINGS ACCOUNT,KS,,,,,,2026,1,2.009445436471464,SARIMA
2026-02-01,CHECKING OR SAVINGS ACCOUNT,KS,,,,,,2026,2,0.8934562159687294,SARIMA
2026-03-01,CHECKING OR SAVINGS ACCOUNT,KS,,,,,,2026,3,2.436341823542843,SARIMA
2026-04-01,CHECKING OR SAVINGS ACCOUNT,KS,,,,,,2026,4,1.9938101037868048,SARIMA
2026-05-01,CHECKING OR SAVINGS ACCOUNT,KS,,,,,,2026,5,2.5972847101848497,SARIMA
2026-06-01,CHECKING OR SAVINGS ACCOUNT,KS,,,,,,2026,6,1.6307099154624614,SARIMA
2026-07-01,CHECKING OR SAVINGS ACCOUNT,KS,,,,,,2026,7,2.2418372841026235,SARIMA
2026-08-01,CHECKING OR SAVINGS ACCOUNT,KS,,,,,,2026,8,1.8976581719663568,SARIMA
2026-09-01,CHECKING OR SAVINGS ACCOUNT,KS,,,,,,2026,9,2.229054353646988,SARIMA
2026-10-01,CHECKING OR SAVINGS ACCOUNT,KS,,,,,,2026,10,2.6872665619024705,SARIMA
2020-11-01,CHECKING OR SAVINGS ACCOUNT,MI,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2020,11,,
2020-12-01,CHECKING OR SAVINGS ACCOUNT,MI,4.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2020,12,,
2021-01-01,CHECKING OR SAVINGS ACCOUNT,MI,6.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,1,,
2021-02-01,CHECKING OR SAVINGS ACCOUNT,MI,3.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,2,,
2021-03-01,CHECKING OR SAVINGS ACCOUNT,MI,8.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,3,,
2021-04-01,CHECKING OR SAVINGS ACCOUNT,MI,5.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,4,,
2021-05-01,CHECKING OR SAVINGS ACCOUNT,MI,3.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,5,,
2021-06-01,CHECKING OR SAVINGS ACCOUNT,MI,3.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,6,,
2021-07-01,CHECKING OR SAVINGS ACCOUNT,MI,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,7,,
2021-08-01,CHECKING OR SAVINGS ACCOUNT,MI,3.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,8,,
2021-09-01,CHECKING OR SAVINGS ACCOUNT,MI,5.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,9,,
2021-10-01,CHECKING OR SAVINGS ACCOUNT,MI,4.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,10,,
2021-11-01,CHECKING OR SAVINGS ACCOUNT,MI,7.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,11,,
2021-12-01,CHECKING OR SAVINGS ACCOUNT,MI,6.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,12,,
2022-01-01,CHECKING OR SAVINGS ACCOUNT,MI,4.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,1,,
2022-02-01,CHECKING OR SAVINGS ACCOUNT,MI,4.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,2,,
2022-03-01,CHECKING OR SAVINGS ACCOUNT,MI,6.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,3,,
2022-04-01,CHECKING OR SAVINGS ACCOUNT,MI,3.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,4,,
2022-05-01,CHECKING OR SAVINGS ACCOUNT,MI,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,5,,
2022-06-01,CHECKING OR SAVINGS ACCOUNT,MI,9.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,6,,
2022-07-01,CHECKING OR SAVINGS ACCOUNT,MI,8.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,7,,
2022-08-01,CHECKING OR SAVINGS ACCOUNT,MI,7.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,8,,
2022-09-01,CHECKING OR SAVINGS ACCOUNT,MI,8.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,9,,
2022-10-01,CHECKING OR SAVINGS ACCOUNT,MI,15.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,10,,
2022-11-01,CHECKING OR SAVINGS ACCOUNT,MI,9.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,11,,
2022-12-01,CHECKING OR SAVINGS ACCOUNT,MI,15.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,12,,
2023-01-01,CHECKING OR SAVINGS ACCOUNT,MI,10.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,1,,
2023-02-01,CHECKING OR SAVINGS ACCOUNT,MI,15.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,2,,
2023-03-01,CHECKING OR SAVINGS ACCOUNT,MI,9.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,3,,
2023-04-01,CHECKING OR SAVINGS ACCOUNT,MI,7.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,4,,
2023-05-01,CHECKING OR SAVINGS ACCOUNT,MI,12.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,5,,
2023-06-01,CHECKING OR SAVINGS ACCOUNT,MI,11.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,6,,
2023-07-01,CHECKING OR SAVINGS ACCOUNT,MI,15.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,7,,
2023-08-01,CHECKING OR SAVINGS ACCOUNT,MI,6.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,8,,
2023-09-01,CHECKING OR SAVINGS ACCOUNT,MI,9.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,9,,
2023-10-01,CHECKING OR SAVINGS ACCOUNT,MI,9.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,10,,
2023-11-01,CHECKING OR SAVINGS ACCOUNT,MI,12.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,11,,
2023-12-01,CHECKING OR SAVINGS ACCOUNT,MI,12.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,12,,
2024-01-01,CHECKING OR SAVINGS ACCOUNT,MI,16.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,1,,
2024-02-01,CHECKING OR SAVINGS ACCOUNT,MI,11.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,2,,
2024-03-01,CHECKING OR SAVINGS ACCOUNT,MI,13.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,3,,
2024-04-01,CHECKING OR SAVINGS ACCOUNT,MI,7.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,4,,
2024-05-01,CHECKING OR SAVINGS ACCOUNT,MI,18.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,5,,
2024-06-01,CHECKING OR SAVINGS ACCOUNT,MI,12.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,6,,
2024-07-01,CHECKING OR SAVINGS ACCOUNT,MI,20.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,7,,
2024-08-01,CHECKING OR SAVINGS ACCOUNT,MI,17.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,8,,
2024-09-01,CHECKING OR SAVINGS ACCOUNT,MI,13.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,9,,
2024-10-01,CHECKING OR SAVINGS ACCOUNT,MI,14.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,10,,
2024-11-01,CHECKING OR SAVINGS ACCOUNT,MI,19.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,11,,
2024-12-01,CHECKING OR SAVINGS ACCOUNT,MI,16.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2024,12,,
2025-01-01,CHECKING OR SAVINGS ACCOUNT,MI,106.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,1,,
2025-02-01,CHECKING OR SAVINGS ACCOUNT,MI,24.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,2,,
2025-03-01,CHECKING OR SAVINGS ACCOUNT,MI,17.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,3,,
2025-04-01,CHECKING OR SAVINGS ACCOUNT,MI,14.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,4,,
2025-05-01,CHECKING OR SAVINGS ACCOUNT,MI,14.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,5,,
2025-06-01,CHECKING OR SAVINGS ACCOUNT,MI,18.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,6,,
2025-07-01,CHECKING OR SAVINGS ACCOUNT,MI,21.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,7,,
2025-08-01,CHECKING OR SAVINGS ACCOUNT,MI,17.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,8,,
2025-09-01,CHECKING OR SAVINGS ACCOUNT,MI,9.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,9,,
2025-10-01,CHECKING OR SAVINGS ACCOUNT,MI,7.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2025,10,,
2025-11-01,CHECKING OR SAVINGS ACCOUNT,MI,,,,,,2025,11,13.23573958820009,SARIMA
2025-12-01,CHECKING OR SAVINGS ACCOUNT,MI,,,,,,2025,12,12.35329548600338,SARIMA
2026-01-01,CHECKING OR SAVINGS ACCOUNT,MI,,,,,,2026,1,11.230382635477856,SARIMA
2026-02-01,CHECKING OR SAVINGS ACCOUNT,MI,,,,,,2026,2,12.511684686809083,SARIMA
2026-03-01,CHECKING OR SAVINGS ACCOUNT,MI,,,,,,2026,3,11.70996026340501,SARIMA
2026-04-01,CHECKING OR SAVINGS ACCOUNT,MI,,,,,,2026,4,10.917595677171926,SARIMA
2026-05-01,CHECKING OR SAVINGS ACCOUNT,MI,,,,,,2026,5,10.932572005446833,SARIMA
2026-06-01,CHECKING OR SAVINGS ACCOUNT,MI,,,,,,2026,6,11.625107919311976,SARIMA
2026-07-01,CHECKING OR SAVINGS ACCOUNT,MI,,,,,,2026,7,12.631781183494317,SARIMA
2026-08-01,CHECKING OR SAVINGS ACCOUNT,MI,,,,,,2026,8,11.557824052441266,SARIMA
2026-09-01,CHECKING OR SAVINGS ACCOUNT,MI,,,,,,2026,9,9.536637675755443,SARIMA
2026-10-01,CHECKING OR SAVINGS ACCOUNT,MI,,,,,,2026,10,8.911510067006628,SARIMA
2020-11-01,CHECKING OR SAVINGS ACCOUNT,NC,5.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2020,11,,
2020-12-01,CHECKING OR SAVINGS ACCOUNT,NC,3.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2020,12,,
2021-01-01,CHECKING OR SAVINGS ACCOUNT,NC,6.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,1,,
2021-02-01,CHECKING OR SAVINGS ACCOUNT,NC,2.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,2,,
2021-03-01,CHECKING OR SAVINGS ACCOUNT,NC,5.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,3,,
2021-04-01,CHECKING OR SAVINGS ACCOUNT,NC,9.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,4,,
2021-05-01,CHECKING OR SAVINGS ACCOUNT,NC,4.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,5,,
2021-06-01,CHECKING OR SAVINGS ACCOUNT,NC,8.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,6,,
2021-07-01,CHECKING OR SAVINGS ACCOUNT,NC,5.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,7,,
2021-08-01,CHECKING OR SAVINGS ACCOUNT,NC,5.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,8,,
2021-09-01,CHECKING OR SAVINGS ACCOUNT,NC,6.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,9,,
2021-10-01,CHECKING OR SAVINGS ACCOUNT,NC,7.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,10,,
2021-11-01,CHECKING OR SAVINGS ACCOUNT,NC,7.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,11,,
2021-12-01,CHECKING OR SAVINGS ACCOUNT,NC,7.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2021,12,,
2022-01-01,CHECKING OR SAVINGS ACCOUNT,NC,7.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,1,,
2022-02-01,CHECKING OR SAVINGS ACCOUNT,NC,9.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,2,,
2022-03-01,CHECKING OR SAVINGS ACCOUNT,NC,7.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,3,,
2022-04-01,CHECKING OR SAVINGS ACCOUNT,NC,8.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,4,,
2022-05-01,CHECKING OR SAVINGS ACCOUNT,NC,6.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,5,,
2022-06-01,CHECKING OR SAVINGS ACCOUNT,NC,10.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,6,,
2022-07-01,CHECKING OR SAVINGS ACCOUNT,NC,8.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,7,,
2022-08-01,CHECKING OR SAVINGS ACCOUNT,NC,13.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,8,,
2022-09-01,CHECKING OR SAVINGS ACCOUNT,NC,9.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,9,,
2022-10-01,CHECKING OR SAVINGS ACCOUNT,NC,7.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,10,,
2022-11-01,CHECKING OR SAVINGS ACCOUNT,NC,9.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,11,,
2022-12-01,CHECKING OR SAVINGS ACCOUNT,NC,21.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2022,12,,
2023-01-01,CHECKING OR SAVINGS ACCOUNT,NC,48.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,1,,
2023-02-01,CHECKING OR SAVINGS ACCOUNT,NC,20.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,2,,
2023-03-01,CHECKING OR SAVINGS ACCOUNT,NC,8.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,3,,
2023-04-01,CHECKING OR SAVINGS ACCOUNT,NC,12.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,4,,
2023-05-01,CHECKING OR SAVINGS ACCOUNT,NC,14.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,5,,
2023-06-01,CHECKING OR SAVINGS ACCOUNT,NC,11.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,6,,
2023-07-01,CHECKING OR SAVINGS ACCOUNT,NC,10.0,1.0,844.0,"bank, was, card, they, the",Card-related dispute or transaction issue,2023,7,,
